YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,PRECTOTCORR,RH2M,QV2M,PS,WS2M,WS10M,WD2M,WD10M
2023,3,1,10,2.2,2.74,3.52,257.98,318.45,35.06,0.93,4.75,2.12,-12.22,-5.05,0,33.25,2.38,62.7,4.15,7.900163846,251.12,250.91
2023,3,17,16,0.53,0.73,2.01,59.67,74.77,6.62,0.08,0.38,-0.12,-5.27,-2.7,0.18,69.75,4.21,62.21,4.14,7.881127306,219.87,219.89
2023,4,27,17,0.35,0.46,1.29,37.4,47.02,4.2,0.03,0.15,0.88,-3.76,-1.44,0.01,72.06,4.7,62.37,4.07,7.747871531,222.12,222.32
2023,5,4,17,0.32,0.75,1.34,39.45,87.33,5.38,0.05,0.25,2.53,-0.41,1.06,0.06,83.75,6.16,62.3,4.09,7.785944609,212.35,212.31
2023,5,13,15,1.8,2.39,3.3,224.4,289.92,30.41,0.75,3.75,9.13,-2.04,3.55,0,49.81,5.8,62.47,4.14,7.881127306,224.77,224.94
2023,5,22,15,1.33,1.9,3.33,157.83,219.08,19.07,0.47,2.42,10.49,-0.05,5.23,0.12,52.56,6.65,62.6,4.12,7.843054228,227,227.13
2023,3,7,16,1.02,1.29,1.9,115.38,148.08,14.37,0.21,1.05,0.95,-7.61,-3.33,0.06,52.12,3.42,62.47,4.11,7.824017688,218.29,218.39
2023,4,20,9,2.64,2.87,3.63,320,343.95,44.2,1.23,6.38,7.01,-4.45,1.28,0,44.44,4.46,62.38,4.18,7.957273464,246.45,246.45
2023,3,2,15,1.03,1.83,2.76,125,213.3,16.4,0.36,1.8,1.39,-7.48,-3.05,0,53.25,3.6,62.49,4.1,7.804981149,233.68,233.48
2023,4,23,16,0.85,1.45,2.3,100.27,165.7,12.87,0.2,1,1.75,-4.68,-1.46,0.38,64.62,4.52,62.21,4.13,7.862090767,230.53,230.46
2023,3,4,16,0.61,1.17,1.86,70.7,134.02,9.31,0.13,0.65,0.64,-4.65,-2,0,68.56,4.39,62.63,4.06,7.728834991,222.97,223.03
2023,4,5,9,2.55,2.81,3.45,306.9,332.33,42.81,1.1,5.52,2.09,-13.16,-5.53,0,31.5,2.26,62.22,4.06,7.728834991,228.05,228.03
2023,4,8,16,0.99,1.51,2.2,115.17,173.02,15.05,0.23,1.15,3.45,-6.4,-1.47,0,47.88,3.72,62.7,4.09,7.785944609,218.95,218.95
2023,4,21,9,2.17,2.84,3.64,267,338.42,37.22,1.06,5.7,4.54,-9.75,-2.6,0,34.25,2.87,62.36,4.14,7.881127306,241.11,241.21
2023,5,1,9,0.73,2.55,3.72,103.12,302.65,14.91,0.41,2.08,1.99,-4.45,-1.23,0,63.31,4.46,62.4,4.13,7.862090767,227.22,227.29
2023,3,26,9,2.27,2.54,3.29,267.88,295.92,35.65,0.85,4.25,1.94,-9.8,-3.92,0,41.44,2.93,62.37,4.08,7.76690807,234.36,234.32
2023,5,16,10,2.01,3.41,4.35,254.15,409.35,36.64,1.24,6.27,8.28,-3.38,2.45,0,45.19,4.94,62.35,4.08,7.76690807,245.06,244.33
2023,4,23,10,2.78,3.33,4.26,336.8,393.3,46.48,1.46,7.4,3.42,-8.22,-2.4,0,43.5,3.42,62.28,4.14,7.881127306,230.13,230.21
2023,5,26,9,2.57,2.91,3.8,319.95,354.35,44.38,1.38,7.2,7.7,-2.51,2.6,0,51.31,5.37,62.47,4.13,7.862090767,226.68,226.55
2023,3,18,10,1.86,2.44,3.82,215.8,272.8,26.57,0.66,3.42,2.06,-6.86,-2.4,0.01,52.88,3.72,62.35,4.13,7.862090767,219.86,219.84
2023,3,24,17,0.23,0.52,1.01,26.83,57.98,3.53,0.02,0.08,-0.72,-3.52,-2.13,0.06,83.44,4.82,62.16,3.9,7.424250361,225,225
2023,3,29,17,0.43,0.56,1.05,46.52,61.62,5.48,0.02,0.12,-0.95,-6.32,-3.63,0,67.12,3.78,62.26,3.95,7.519433058,221.47,221.52
2023,4,20,18,0.06,0.06,0.21,5.3,6.73,0.73,0,0.02,1.98,-3.46,-0.74,0.02,67.69,4.76,62.25,3.6,6.853154179,236.07,237.26
2023,5,31,17,0.63,0.96,1.53,76.77,117.52,9.88,0.12,0.6,8.73,0.96,4.85,0,58.94,6.65,62.66,4.05,7.709798452,224.14,224.32
2023,5,12,14,1.88,2.91,4,232.45,337.48,30.83,0.95,4.85,9.3,-5.45,1.93,0,37.19,4.33,62.41,4.07,7.747871531,246.69,245.53
2023,3,30,10,2.68,2.99,4.01,312.55,345.77,41.28,1.16,5.88,4.11,-9.6,-2.75,0,35.31,2.93,62.26,4.05,7.709798452,247.44,247.11
2023,4,16,17,0.46,0.51,1.2,50.25,54.92,6.24,0.04,0.2,4.16,-2.64,0.76,0,61.88,5.07,62.5,3.94,7.500396519,219.37,219.36
2023,4,18,17,0.54,0.54,1.22,57.52,58.7,7.05,0.05,0.23,5.03,-0.62,2.21,0,67.56,5.86,62.69,3.92,7.46232344,220.55,220.75
2023,4,25,10,2.24,3.28,4.27,272.92,386.05,38.12,1.19,6,3.76,-8.13,-2.19,0,42,3.36,62.52,4.08,7.76690807,215.24,215.14
2023,4,29,10,2.28,3.11,4.3,273.17,364.55,36.2,1.07,5.38,4.1,-2.76,0.67,0,62.31,5.07,62.51,4.08,7.76690807,219.48,219.42
2023,5,1,15,0.6,2.19,3.25,82.65,260.9,12.41,0.3,1.52,1.16,-3.53,-1.18,0,72.12,4.82,62.25,4.08,7.76690807,214.39,214.38
2023,5,18,17,0.43,0.69,1.44,48.73,79.98,6.13,0.05,0.27,6.3,1.81,4.05,0.2,75.62,7.2,62.42,3.95,7.519433058,237.85,237.81
2023,3,28,10,2.51,2.95,3.98,289.9,336.12,38.02,0.99,4.98,2.69,-9.7,-3.5,0,39.75,2.93,62.19,4.05,7.709798452,225.47,225.25
2023,5,10,8,2.14,2.37,2.99,255.45,281.35,34.68,0.78,3.85,2.03,-11.42,-4.69,0,35.81,2.5,62.37,4.05,7.709798452,219.92,219.84
2023,3,27,9,2.39,2.64,3.31,279.35,304.83,37.53,0.86,4.25,1.42,-15.91,-7.24,0,25,1.71,62.2,4.01,7.633652294,233.55,233.52
2023,4,2,17,0.25,0.5,1.09,28.9,54.27,3.83,0.02,0.1,-2.02,-4.7,-3.36,0.14,85.5,4.46,61.76,3.88,7.386177282,226.22,226.19
2023,3,22,10,1.76,2.46,3.89,197.15,269.2,25.31,0.66,3.38,0.93,-7.58,-3.32,0,53.88,3.54,61.96,3.98,7.576542676,234.44,234.25
2023,4,3,10,2.55,3.15,4.06,305.83,373.25,43,1.25,6.33,3.7,-6.76,-1.53,0,48.88,3.91,62,3.98,7.576542676,232.1,231.76
2023,3,5,16,0.54,1.19,1.88,64.23,137.73,8.62,0.13,0.65,0.83,-5.56,-2.36,0,63,4.09,62.51,3.98,7.576542676,230.81,230.88
2023,4,6,17,0.55,0.68,1.12,60.2,76.2,7.26,0.04,0.23,0.83,-5.74,-2.45,0.01,61.12,3.97,62.39,3.89,7.405213822,223.7,223.8
2023,5,2,16,0.54,1.33,2.35,67.62,150.5,9.38,0.16,0.77,3.1,-3,0.05,0,65.38,5,62.28,4.04,7.690761912,220.37,220.45
2023,4,30,17,0.13,0.46,1.31,15.17,51.1,2.07,0.02,0.08,0.76,-1.4,-0.32,0.05,87.81,5.68,62.21,3.92,7.46232344,218.36,218.46
2023,3,21,16,0.31,0.77,2.05,40.25,81.62,5.14,0.06,0.3,-1.76,-5.07,-3.42,0.44,81.94,4.39,61.8,3.95,7.519433058,216.14,216.21
2023,4,8,10,3.07,3.43,4.12,366.05,401.02,52.19,1.65,8.4,5.58,-12.32,-3.37,0,26.06,2.32,62.84,4.01,7.633652294,228.95,228.87
2023,5,12,12,2.79,3.52,4.71,343,406.33,45.35,1.56,8.38,9.67,-6.75,1.46,0,31.5,3.78,62.5,4,7.614615755,238.42,237.16
2023,3,12,15,1.63,1.83,2.88,183.98,204.33,23.17,0.51,2.55,3.23,-4.49,-0.63,0,58.19,4.46,62.5,3.94,7.500396519,218.89,219.19
2023,5,17,10,2.75,3.47,4.36,348.45,425.48,50.05,1.73,8.98,9.08,-0.66,4.21,0.01,52.06,5.98,62.56,3.96,7.538469597,232.86,233.06
2023,4,4,21,0,0,0,0,0,0,0,0,-2.41,-2.77,-2.59,0.11,100,5.13,62.24,3.52,6.700861864,212.21,212.79
2023,5,13,16,1.08,1.59,2.41,132.77,192.33,17.37,0.3,1.45,7.48,-1.05,3.22,0,59.25,6.16,62.46,3.92,7.46232344,224.27,224.43
2023,3,24,10,2.15,3.13,3.92,268.62,373.62,38.86,1.16,5.9,2.16,-5.13,-1.49,0,61.06,4.39,62.24,3.97,7.557506137,235.9,235.73
2023,4,26,17,0.45,0.66,1.28,51.35,72.08,6.49,0.05,0.23,1.79,-2.49,-0.35,0.08,74.62,5.19,62.28,3.87,7.367140743,223.28,223.4
2023,3,1,16,0.53,0.95,1.82,58.45,103.58,7.05,0.09,0.42,-0.72,-6.45,-3.59,0,66.44,3.78,62.54,3.89,7.405213822,227.6,227.7
2023,4,13,17,0.48,0.54,1.18,51.8,58.2,6.49,0.04,0.2,3.65,-3.85,-0.1,0,57.81,4.58,62.57,3.84,7.310031125,216.05,216.11
2023,4,28,10,2.5,3.28,4.29,301.85,381.1,40.62,1.23,6.1,6.68,-6.72,-0.02,0,37.81,3.72,62.46,3.95,7.519433058,236.53,236.31
2023,4,28,18,0.06,0.05,0.26,4.6,5.73,0.56,0,0,0.48,-1.32,-0.42,0.15,89.31,5.68,62.34,3.75,7.13870227,223.4,223.59
2023,5,14,18,0.07,0.1,0.38,6.67,11.15,0.85,0,0.02,3.63,0.74,2.19,0.1,83.38,6.65,62.27,3.71,7.062556113,221.07,221.08
2023,5,23,9,0.34,2.53,3.8,51.67,299.9,6.98,0.18,0.95,9.01,-3.14,2.93,0.01,44.81,5.13,62.73,3.98,7.576542676,216.69,216.89
2023,5,27,9,1.97,2.86,3.8,247.77,341.67,35.04,1.11,5.9,6.95,-3.97,1.49,0.01,46.44,4.64,62.31,3.97,7.557506137,223.17,222.94
2023,3,9,10,2.14,2.39,3.66,239.95,264.45,29.29,0.81,4.23,2.67,-12.11,-4.72,0,32,2.38,62.56,3.96,7.538469597,217.14,216.91
2023,4,13,10,3.15,3.33,4.18,379.75,393.85,53.32,1.62,8.33,7.85,-10.02,-1.09,0,27.5,2.93,62.65,3.94,7.500396519,238.39,238.28
2023,4,14,10,3.13,3.25,4.18,384.35,393.95,52.88,1.52,7.7,8.33,-9.64,-0.66,0,27.62,2.99,62.77,3.95,7.519433058,235.65,235.52
2023,4,24,10,1.04,3.09,4.27,139.92,358.73,18.94,0.59,2.9,4.83,-7.42,-1.29,0.01,41.25,3.54,62.49,3.9,7.424250361,195.09,195.63
2023,3,8,16,0.57,0.79,1.91,60.7,81.73,7.23,0.12,0.58,0.25,-9.15,-4.45,0.03,49.25,3.05,62.53,3.9,7.424250361,208.11,208.12
2023,5,18,10,2.17,3.22,4.36,273.62,385.85,37.22,1.23,6.27,10.11,-0.81,4.65,0,47.94,5.92,62.62,3.87,7.367140743,237.43,237.4
2023,5,22,12,2.22,3.29,4.72,287.27,387.3,35.48,1.24,6.6,13.26,-4.22,4.52,0,31.62,4.82,62.63,3.81,7.252921507,230.99,230.71
2023,5,23,16,0.72,1.35,2.46,89.15,157.33,11.31,0.21,1.05,8.01,1.94,4.98,1.23,67.56,7.26,62.47,3.88,7.386177282,227.28,227.21
2023,5,26,18,0.11,0.14,0.47,12,15.73,1.52,0.01,0.02,2.62,0.44,1.54,0.43,88,6.53,62.4,3.75,7.13870227,210.84,210.81
2023,3,19,17,0.22,0.29,0.96,24.98,32.73,3.05,0.01,0.05,-1.27,-3.08,-2.17,0.04,91.31,5.07,61.92,3.7,7.043519573,206.19,205.95
2023,3,15,10,2.27,2.69,3.77,264.27,306.38,34.09,0.86,4.4,1.72,-10.31,-4.3,0.02,40.12,2.81,62.25,3.96,7.538469597,224.92,224.87
2023,3,28,17,0.43,0.51,1.04,45.42,54,5.52,0.02,0.12,-1.58,-6.24,-3.91,0,72,3.85,62.18,3.75,7.13870227,225.93,226.04
2023,4,10,17,0.62,0.68,1.15,68.12,76.42,8.23,0.05,0.23,1.57,-5.57,-2,0,58.75,4.03,62.5,3.78,7.195811888,234.67,234.77
2023,5,5,17,0.44,0.82,1.35,52.83,95.27,6.91,0.06,0.3,3.9,-1.21,1.35,0,71.25,5.8,62.16,3.83,7.290994585,231.21,231.28
2023,5,13,12,3.06,3.7,4.72,390.55,444.2,54.31,1.89,10,11.52,-5.97,2.78,0,32.06,4.33,62.57,3.88,7.386177282,221.08,221.6
2023,5,30,17,0.74,1.07,1.52,86.1,126,10.97,0.12,0.62,8.72,1.43,5.08,0,61,6.84,62.72,3.86,7.348104203,214.94,215.1
2023,4,9,17,0.45,0.52,1.15,48.48,55.9,6.1,0.03,0.17,1.6,-6.79,-2.6,0,53.25,3.66,62.59,3.77,7.176775349,217.51,217.57
2023,3,5,10,2.49,2.88,3.59,294.7,340.08,40.34,1.16,5.98,3.16,-11.29,-4.06,0,33.81,2.56,62.76,3.87,7.367140743,241.78,241.8
2023,4,11,10,3.35,3.49,4.15,398.33,407.75,57.16,1.8,9.25,6.56,-11.9,-2.67,0,25.12,2.44,62.62,3.85,7.329067664,239.12,238.83
2023,4,21,19,0,0,0,0,0,0,0,0,-1.08,-2.7,-1.89,0.12,91.75,5.13,62.23,3.44,6.548569549,216.22,216.68
2023,4,24,18,0.07,0.06,0.24,6.25,6.9,0.84,0,0.02,-0.85,-2.82,-1.84,0.13,89.5,5.13,62.39,3.59,6.83411764,221.21,221.42
2023,5,12,15,1.28,2.13,3.29,153.88,241.35,19.8,0.49,2.52,8.66,-5.3,1.69,0,39.94,4.46,62.37,3.81,7.252921507,252.46,251.36
2023,5,19,18,0.12,0.13,0.42,13.15,15.05,1.71,0.01,0.02,2.84,0.05,1.44,0.12,83.5,6.29,62.32,3.65,6.948336876,214.37,214.32
2023,4,11,17,0.51,0.62,1.16,54.6,67.2,6.8,0.04,0.2,3.03,-6.19,-1.58,0,50.12,3.78,62.52,3.68,7.005446494,222.42,222.41
2023,5,22,16,0.89,1.21,2.46,103.17,137.88,12.3,0.22,1.08,9.01,0.64,4.83,0.14,60,6.9,62.6,3.77,7.176775349,226.85,226.99
2023,5,29,17,0.51,0.96,1.52,61.02,115.58,7.86,0.09,0.45,7.83,3.09,5.46,0.01,73.62,7.75,62.69,3.78,7.195811888,218.2,218.34
2023,5,24,9,1.85,2.56,3.8,230.75,308.33,30.54,0.93,4.92,9.56,-0.86,4.35,0,50.12,5.98,62.58,3.79,7.214848428,223.41,223.6
2023,3,12,12,2.97,3.3,4.25,359.42,391.77,49.66,1.66,8.65,6.37,-8.1,-0.86,0,35.81,3.42,62.59,3.79,7.214848428,217.55,217.97
2023,5,25,8,1.39,2.11,3.04,174.67,255.95,24.23,0.62,3.17,5.01,1.12,3.06,0,78.81,6.9,62.44,3.78,7.195811888,240.26,240.4
2023,5,31,9,2.7,3.07,3.8,329.4,370.83,46.15,1.56,8.48,10.99,-9.72,0.64,0,22.31,2.93,62.79,3.82,7.271958046,223.51,223.6
2023,4,22,9,2.52,2.81,3.65,305.45,335.73,41.66,1.11,5.6,2.04,-7.45,-2.7,0,49.94,3.54,62.23,3.84,7.310031125,225.08,225.07
2023,4,2,10,2.29,3.12,4.05,281.25,372,39.77,1.1,5.55,1.26,-7.48,-3.1,0,52.38,3.54,61.82,3.76,7.15773881,235.25,234.84
2023,5,6,9,2.58,3,3.75,316.3,360.38,44.62,1.37,7.12,6.06,-3.82,1.12,0,51.12,4.82,62.28,3.8,7.233884967,234.97,234.84
2023,4,12,9,2.6,2.84,3.55,313.25,337.48,43.81,1.14,5.83,5.84,-10.1,-2.13,0,30.44,2.81,62.68,3.78,7.195811888,243.86,243.94
2023,5,17,18,0.09,0.11,0.4,9.58,12.65,1.26,0,0.02,3.51,2.02,2.77,0.34,92.75,7.26,62.53,3.55,6.757971482,220.18,220.07
2023,3,22,16,0.6,1.21,2.06,72.8,135,10.04,0.14,0.67,-1.28,-5.5,-3.39,0.09,75.75,4.21,61.8,3.73,7.100629191,234.71,234.7
2023,4,14,16,1.04,1.32,2.24,121.02,152.1,15.51,0.23,1.1,6.76,-3.49,1.64,0,48.06,4.7,62.63,3.76,7.15773881,227.36,227.36
2023,5,1,16,0.33,1.42,2.34,41.9,166.12,6.28,0.11,0.52,0.66,-3.59,-1.46,0,74.56,4.76,62.24,3.76,7.15773881,213.13,213.03
2023,5,7,8,1.86,2.23,2.97,224,265.17,30.35,0.74,3.75,2.93,-2.8,0.06,0,67.88,5.13,62.31,3.76,7.15773881,220.87,220.94
2023,3,2,11,2.61,3.21,3.96,314.67,379.62,44.16,1.39,7.33,3.22,-11.41,-4.1,0,33.5,2.56,62.63,3.73,7.100629191,233.35,232.94
2023,3,12,16,0.89,1.03,1.96,95.92,111.12,11.98,0.17,0.85,1.81,-3.98,-1.09,0,66.5,4.64,62.51,3.67,6.986409955,218.16,218.42
2023,3,16,17,0.21,0.31,0.93,24.42,34.4,3.08,0.02,0.08,-1.66,-5.48,-3.56,0.05,77,4.09,62.31,3.62,6.891227258,217.02,217.06
2023,5,16,17,0.35,0.58,1.43,41.4,63.65,4.87,0.04,0.2,4.44,0.33,2.39,0.46,76.56,6.41,62.3,3.65,6.948336876,233.96,233.76
2023,4,18,9,2.59,2.84,3.61,311.2,336.75,42.72,1.17,6.02,7.9,-6.25,0.82,0,37.69,3.97,62.81,3.75,7.13870227,239.96,239.87
2023,3,10,16,0.89,1.1,1.93,96.75,118.83,12.01,0.17,0.85,0.87,-6.67,-2.9,0,57.31,3.72,62.37,3.71,7.062556113,205.54,205.62
2023,4,16,9,2.13,2.82,3.59,258.6,335.52,37.36,1.05,5.58,7.09,-12.9,-2.91,0,21.69,2.2,62.7,3.76,7.15773881,226.18,226.16
2023,5,19,9,2.15,2.91,3.8,269.92,353.23,37.91,1.16,6.08,7.94,-1.49,3.22,0,53.75,5.74,62.44,3.76,7.15773881,224.07,224.32
2023,3,23,16,0.56,1.34,2.07,68.55,155.05,9.34,0.13,0.65,0.49,-4.31,-1.91,0.1,73.25,4.7,61.88,3.67,6.986409955,243.6,243.43
2023,3,25,10,2.58,3.09,3.93,311.4,365.5,42.85,1.23,6.3,3.12,-5.07,-0.98,0,56.88,4.33,62.47,3.74,7.119665731,245.2,245.29
2023,4,1,10,1.83,2.59,4.03,204.58,286.92,26.28,0.72,3.67,0.04,-9.39,-4.68,0.22,48.75,2.99,62.17,3.75,7.13870227,217.8,217.82
2023,4,10,10,3.07,3.41,4.14,369.67,402.15,53.12,1.61,8.17,5.56,-9.56,-2,0,32.19,2.93,62.58,3.73,7.100629191,238.01,237.73
2023,4,22,18,0.07,0.07,0.23,5.9,7.45,0.81,0,0.02,-1.5,-4.52,-3.01,0.33,83.19,4.52,62.14,3.46,6.586642628,217.28,217.33
2023,5,5,9,2.52,2.7,3.75,293.75,311.3,38.43,1.12,5.77,5.65,-8.84,-1.6,0,36.19,3.3,62.29,3.65,6.948336876,236.79,236.63
2023,3,7,10,2.78,3,3.63,327.7,350.98,44.82,1.34,7.05,3.57,-16.61,-6.52,0,20.25,1.59,62.6,3.71,7.062556113,237.05,236.88
2023,3,11,12,2.53,3.19,4.23,302.5,369.3,41.07,1.38,7.15,4.21,-11.35,-3.56,0,31.5,2.62,62.42,3.66,6.967373416,187.61,188.74
2023,4,4,20,0,0,0,0,0,0,0,0,-2.27,-2.76,-2.52,0.16,100,5.19,62.2,3.24,6.167838761,208.54,208.97
2023,5,15,9,1.71,2.66,3.79,215.45,314.6,28.65,0.84,4.33,6.62,-3.54,1.55,0,50.31,4.94,62.21,3.72,7.081592652,253.51,253.36
2023,3,14,9,1.71,1.99,3.08,196.7,227.52,24.63,0.55,2.8,1.73,-8.34,-3.3,0,47.12,3.23,62.39,3.7,7.043519573,223.97,223.96
2023,3,6,9,2.25,2.3,2.93,264.9,271.45,34.75,0.82,4.1,1.3,-16.06,-7.38,0,25.56,1.71,62.55,3.65,6.948336876,228.3,228.27
2023,3,9,16,0.63,0.92,1.92,67.95,96.38,8.61,0.12,0.6,-0.07,-7.58,-3.83,0.01,56.94,3.48,62.4,3.64,6.929300337,216.28,216.34
2023,4,15,9,2.12,2.71,3.58,255.8,320.73,35.93,0.86,4.38,7.53,-9.6,-1.03,0,27.69,2.87,62.88,3.66,6.967373416,215.69,215.63
2023,5,20,9,2.56,2.95,3.8,316.3,354.6,43.69,1.3,6.8,7.55,-5.35,1.1,0,39.88,4.15,62.35,3.68,7.005446494,226.72,226.53
2023,5,30,9,2.98,3.07,3.8,364.98,372.67,50.63,1.61,8.42,11.15,-5.61,2.77,0,30.69,4.03,62.86,3.68,7.005446494,217.58,217.6
2023,3,31,9,1.72,2.19,3.38,200.15,244.9,24.89,0.62,3.2,2.67,-9.45,-3.38,0.06,40.25,2.99,62.3,3.63,6.910263798,230.59,230.66
2023,3,14,17,0.18,0.28,0.91,19.92,30,2.5,0.01,0.05,-1.97,-4.76,-3.36,0.01,85.38,4.46,62.16,3.52,6.700861864,220.41,220.53
2023,4,17,10,3.11,3.37,4.21,377.85,401.12,53.3,1.69,8.7,8.77,-4.82,1.98,0,38.19,4.27,62.61,3.64,6.929300337,234.16,234.06
2023,4,29,18,0.06,0.06,0.27,4.7,6.15,0.57,0,0,0.38,-0.98,-0.3,0.35,92.94,5.86,62.34,3.43,6.52953301,215.07,215.03
2023,4,4,18,0.04,0.03,0.13,2.88,3.5,0.41,0,0,-2.14,-3.24,-2.69,0.2,96.5,4.94,62.15,3.24,6.167838761,214.69,215.15
2023,5,20,18,0.11,0.12,0.42,11.4,13.52,1.47,0.01,0.02,2.61,-0.85,0.87,0.02,79.06,5.86,62.38,3.45,6.567606089,219.13,219.23
2023,3,21,9,1.27,1.71,3.21,145.35,188.4,18.88,0.39,1.92,-1.06,-5.23,-3.14,0.4,75.25,4.21,61.96,3.58,6.815081101,215.67,215.68
2023,5,28,17,0.42,0.94,1.51,50.05,113.33,6.75,0.08,0.4,6.18,2.11,4.15,0.28,78,7.39,62.45,3.55,6.757971482,229.02,229.15
2023,5,15,18,0.1,0.11,0.38,9.88,12.95,1.33,0.01,0.02,2.57,0.65,1.61,0.28,89.75,6.65,62.13,3.4,6.472423392,220.8,220.75
2023,5,28,9,1.98,2.85,3.8,238.75,334.58,32.69,1.05,5.62,7.53,-4.03,1.75,0,45.5,4.7,62.45,3.56,6.777008022,238.37,237.84
2023,3,8,9,1.15,2.03,2.97,136.33,229.83,18.19,0.47,2.42,1.05,-17.94,-8.45,0,20.06,1.34,62.74,3.61,6.872190719,218.23,218.25
2023,3,18,17,0.14,0.23,0.95,15.98,24.77,1.71,0.01,0.02,-1.88,-4.81,-3.35,0.4,84.31,4.39,62.13,3.47,6.605679167,215.19,215.22
2023,5,2,17,0.34,0.6,1.32,39.27,66.4,5.23,0.04,0.2,1.92,-2.58,-0.33,0,73.44,5.19,62.29,3.56,6.777008022,214.07,214
2023,5,13,17,0.52,0.77,1.41,63.25,91.35,7.94,0.06,0.33,5.72,-0.15,2.78,0,69.75,6.41,62.46,3.46,6.586642628,224.45,224.65
2023,5,27,18,0.12,0.16,0.48,13.33,18.73,1.84,0.01,0.02,2.37,0.76,1.56,0.61,92,6.71,62.29,3.41,6.491459931,213.98,214
2023,4,9,9,2.44,2.65,3.51,289.33,313.5,38.73,0.98,4.92,3.95,-11.42,-3.73,0,30.5,2.44,62.84,3.58,6.815081101,227.21,227.21
2023,3,11,13,2.14,2.96,4.06,254.1,339.4,34.41,1.12,5.85,3.49,-9.99,-3.25,0,37.75,2.93,62.37,3.55,6.757971482,195.96,196.81
2023,3,23,9,2.11,2.55,3.24,258.73,304.77,35.78,0.84,4.23,2.06,-9.44,-3.69,0,43,3.05,61.95,3.48,6.624715707,248.96,248.5
2023,4,1,17,0.18,0.46,1.08,20.9,49.12,2.77,0.02,0.08,-3.19,-5.55,-4.37,0.26,88.62,4.21,61.92,3.44,6.548569549,218.17,218.49
2023,4,29,9,2.01,2.66,3.71,244.83,313.17,32.25,0.83,4.3,3.48,-2.87,0.3,0,64.62,5.07,62.49,3.56,6.777008022,217.95,217.98
2023,3,3,16,0.59,1.13,1.85,69.38,129.52,9.15,0.12,0.6,1.23,-5.74,-2.26,0,60.81,4.03,62.57,3.53,6.719898404,233.46,233.33
2023,3,20,10,1.08,2.48,3.85,141.25,287.42,19.45,0.52,2.62,1.45,-3.82,-1.19,0.05,70.69,4.82,61.9,3.54,6.738934943,192.99,193.3
2023,3,2,16,0.56,1.08,1.84,65.92,123.35,8.48,0.12,0.58,-0.05,-6.93,-3.49,0,61.12,3.72,62.49,3.46,6.586642628,233.44,233.29
2023,5,2,9,0.74,2.52,3.73,103.83,293.42,14.8,0.4,2.05,3.5,-5.1,-0.8,0,53.62,4.21,62.34,3.56,6.777008022,212.09,212.08
2023,5,12,11,3.18,3.66,4.67,389.42,428.23,53.36,1.86,9.9,9.22,-7.56,0.83,0,29.94,3.48,62.54,3.54,6.738934943,238.28,236.73
2023,4,4,22,0,0,0,0,0,0,0,0,-3.35,-3.4,-3.38,0.06,100,4.88,62.24,3.05,5.806144513,214.79,215.67
2023,5,11,17,0.73,0.76,1.39,78.23,82.17,9.48,0.08,0.4,3.6,-7.45,-1.93,0,43.31,3.42,62.39,3.51,6.681825325,213.48,213.46
2023,5,21,17,0.33,0.64,1.46,39.8,73.17,4.79,0.05,0.25,4.79,-0.42,2.18,0.08,70.38,6.04,62.46,3.46,6.586642628,237.82,237.64
2023,3,13,10,2.27,2.71,3.74,267.85,312.73,35.26,0.98,5.15,3.95,-10.39,-3.22,0,33.75,2.75,62.59,3.57,6.796044561,226.24,226.01
2023,4,25,17,0.36,0.68,1.27,41.7,74.62,5.43,0.04,0.17,0.97,-3.99,-1.51,0.05,70.69,4.64,62.32,3.46,6.586642628,229.03,228.98
2023,5,9,18,0.12,0.13,0.34,12.02,14.35,1.54,0.01,0.02,1.05,-2.41,-0.68,0.02,78.75,5.19,62.24,3.32,6.320131077,224.9,225.14
2023,3,13,17,0.18,0.3,0.95,20.02,32.58,2.4,0.02,0.05,-0.46,-3.85,-2.16,0.03,79.81,4.7,62.34,3.37,6.415313773,220.67,220.72
2023,3,10,10,2.44,2.73,3.68,283.67,312.35,37.35,1.07,5.58,3.59,-10.75,-3.58,0,33.62,2.62,62.54,3.5,6.662788786,202.32,202.79
2023,4,27,9,1.85,2.79,3.7,221.4,321.12,30.26,0.83,4.35,3.88,-9.15,-2.63,0,38.31,3.11,62.51,3.51,6.681825325,230.5,230.47
2023,3,20,16,0.34,1.14,2.04,45.45,131.17,6.74,0.09,0.42,-1.41,-4.7,-3.05,0.61,81.06,4.46,61.7,3.44,6.548569549,227.95,227.84
2023,5,8,8,2.22,2.35,2.98,263.77,279.77,35.8,0.83,4.12,4.09,-8.08,-1.99,0,41.94,3.42,62.41,3.48,6.624715707,222.27,222.3
2023,4,17,17,0.59,0.6,1.21,65.1,67.45,8.03,0.05,0.25,5.45,-2.74,1.36,0,55.69,5,62.6,3.39,6.453386852,224.35,224.42
2023,5,12,16,0.94,1.52,2.4,111.6,174.4,14.23,0.26,1.25,7.69,-5.2,1.25,0,43.38,4.58,62.36,3.42,6.51049647,256.92,255.86
